,memo_no,nat_instr,instr_date,usage,cp_incl,op_date,consid,gfa,nfa,gpsf,npsf,remark1,remark2,MW_data_code,memo_no.1,unit,floor,block,phase,bldg_name_en,bldg_name_ch,est_name_en,est_name_ch,st_name_en,st_name_ch,st_no_start,st_no_end,d_code,lot_no,bldg_ph_blk,st_bldg_ph_blk,subject_pty,code_chinese,op_year,bldg_age,bldg_name_ench,st_address_en,st_address_ch,st_address,ch_address,en_address,final_address,subject_pty_consid,floor_copy,redev_chance,flLv,orient,layout,finishes,remark
73917,20051100360181,ASP,2020-05-05,RES,blank,1961/08,1.1,0,125,0,8800,blank,blank,5704780,20051100360181,C3,8.0,blank,blank,WING SHUN BLDG,永信大樓,blank,blank,LARCH ST,洋松街,53,67,KMK,KIL10392,|WING SHUN BLDG永信大樓|Phase |Block ,洋松街WING SHUN BLDG永信大樓|Phase|Block,洋松街WING SHUN BLDG永信大樓|Phase|Block|8|C3,旺角/大角咀,1961,59,WING SHUN BLDG永信大樓,53-67 LARCH ST,53-67 洋松街,53-67 LARCH ST|53-67 洋松街,"永信大樓,洋松街","WING SHUN BLDG,LARCH ST","WING SHUN BLDG,LARCH ST|永信大樓,洋松街",LARCH STblankWING SHUN BLDG永信大樓|Phaseblank|Blockblank|8|C3consid1.1,8,高,高層,東北,呂字型,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
73475,20011402060101,ASP,2019-12-16,RES,blank,1957/12,1.12,0,118,0,9492,blank,blank,5662856,20011402060101,G,4.0,blank,blank,blank,blank,blank,blank,PRINCE EDWARD RD W,太子道西,139,blank,KMK,KIL10408,||Phase |Block ,太子道西|Phase|Block,太子道西|Phase|Block|4|G,旺角/大角咀,1957,63,blankblank,139 PRINCE EDWARD RD W,139 太子道西,139 PRINCE EDWARD RD W|139 太子道西,139 太子道西,139 PRINCE EDWARD RD W,139 PRINCE EDWARD RD W|139 太子道西,PRINCE EDWARD RD Wblankblankblank|Phaseblank|Blockblank|4|Gconsid1.12,4,高,高層,東,沒資料,基本,業主減價 上車筍盤 歡迎約睇
73539,20020500220032,ASP,2020-01-15,RES,blank,1962/01,1.39,0,155,0,8968,blank,blank,5670330,20020500220032,1,1.0,blank,blank,blank,blank,blank,blank,NELSON ST,奶路臣街,3D,blank,KMK,KIL10240,||Phase |Block ,奶路臣街|Phase|Block,奶路臣街|Phase|Block|1|1,旺角/大角咀,1962,58,blankblank,3D NELSON ST,3D 奶路臣街,3D NELSON ST|3D 奶路臣街,3D 奶路臣街,3D NELSON ST,3D NELSON ST|3D 奶路臣街,NELSON STblankblankblank|Phaseblank|Blockblank|1|1consid1.39,1,高,低層,西北,沒資料,基本,業主減價 上車筍盤 歡迎約睇
74355,20070900490021,ASP,2020-06-18,RES,blank,1965/07,1.403,0,140,0,10021,blank,blank,5735765,20070900490021,2D,8.0,blank,blank,CHUNG YING BLDG,中英樓,blank,blank,TAI KOK TSUI RD,大角咀道,163,blank,KMK,KML28sBss1sBRP,|CHUNG YING BLDG中英樓|Phase |Block ,大角咀道CHUNG YING BLDG中英樓|Phase|Block,大角咀道CHUNG YING BLDG中英樓|Phase|Block|8|2D,旺角/大角咀,1965,55,CHUNG YING BLDG中英樓,163 TAI KOK TSUI RD,163 大角咀道,163 TAI KOK TSUI RD|163 大角咀道,"中英樓,大角咀道","CHUNG YING BLDG,TAI KOK TSUI RD","CHUNG YING BLDG,TAI KOK TSUI RD|中英樓,大角咀道",TAI KOK TSUI RDblankCHUNG YING BLDG中英樓|Phaseblank|Blockblank|8|2Dconsid1.403,8,近乎零,低層,東北,沒資料,良好,業主減價 上車筍盤 歡迎約睇
73592,20021400900129,ASP,2020-01-29,RES,blank,1960/12,1.45,0,168,0,8631,blank,blank,5674982,20021400900129,A,6.0,blank,blank,blank,blank,blank,blank,SAI YEUNG CHOI ST S,西洋菜南街,212,blank,KMK,KIL2335RP,||Phase |Block ,西洋菜南街|Phase|Block,西洋菜南街|Phase|Block|6|A,旺角/大角咀,1960,60,blankblank,212 SAI YEUNG CHOI ST S,212 西洋菜南街,212 SAI YEUNG CHOI ST S|212 西洋菜南街,212 西洋菜南街,212 SAI YEUNG CHOI ST S,212 SAI YEUNG CHOI ST S|212 西洋菜南街,SAI YEUNG CHOI ST Sblankblankblank|Phaseblank|Blockblank|6|Aconsid1.45,6,高,高層,東南,呂字型,良好,業主減價 上車筍盤 歡迎約睇
73197,19102201700230,ASP,2019-10-03,RES,blank,1958/01,1.6,0,149,0,10738,blank,blank,5630057,19102201700230,B,5.0,blank,blank,blank,blank,blank,blank,MAN ON ST,萬安街,24,blank,KMK,KIL10043,||Phase |Block ,萬安街|Phase|Block,萬安街|Phase|Block|5|B,旺角/大角咀,1958,62,blankblank,24 MAN ON ST,24 萬安街,24 MAN ON ST|24 萬安街,24 萬安街,24 MAN ON ST,24 MAN ON ST|24 萬安街,MAN ON STblankblankblank|Phaseblank|Blockblank|5|Bconsid1.6,5,高,低層,西南,沒資料,有,業主減價 上車筍盤 歡迎約睇
72836,19071801520054,ASP,2019-06-14,RES,blank,1969/09,1.6,0,251,0,6375,blank,blank,5583755,19071801520054,blank,4.0,blank,blank,OAK HSE,橡樹樓,blank,blank,OAK ST,橡樹街,86,blank,KMK,KIL2240sARP / KIL2240RP /,|OAK HSE橡樹樓|Phase |Block ,橡樹街OAK HSE橡樹樓|Phase|Block,橡樹街OAK HSE橡樹樓|Phase|Block|4|,旺角/大角咀,1969,51,OAK HSE橡樹樓,86 OAK ST,86 橡樹街,86 OAK ST|86 橡樹街,"橡樹樓,橡樹街","OAK HSE,OAK ST","OAK HSE,OAK ST|橡樹樓,橡樹街",OAK STblankOAK HSE橡樹樓|Phaseblank|Blockblank|4|blankconsid1.6,4,中,中層,西北,沒資料,有,單位實用四正 交通方便 配套完善
72951,19081200620158,ASP,2019-07-26,RES,blank,1965/08,1.65,0,308,0,5357,blank,blank,5596029,19081200620158,E,10.0,blank,blank,WAI KEE HSE,偉基樓,blank,blank,SAI YEE ST,洗衣街,89,91,KMK,KIL1565sARP /,|WAI KEE HSE偉基樓|Phase |Block ,洗衣街WAI KEE HSE偉基樓|Phase|Block,洗衣街WAI KEE HSE偉基樓|Phase|Block|10|E,旺角/大角咀,1965,55,WAI KEE HSE偉基樓,89-91 SAI YEE ST,89-91 洗衣街,89-91 SAI YEE ST|89-91 洗衣街,"偉基樓,洗衣街","WAI KEE HSE,SAI YEE ST","WAI KEE HSE,SAI YEE ST|偉基樓,洗衣街",SAI YEE STblankWAI KEE HSE偉基樓|Phaseblank|Blockblank|10|Econsid1.65,10,近乎零,低層,東南,四正,良好,業主減價 上車筍盤 歡迎約睇
73494,20011701890014,ASP,2019-12-11,RES,blank,1971/05,1.65,0,277,0,5957,blank,blank,5664337,20011701890014,F,2.0,blank,blank,KWONG WING BLDG,廣榮大廈,blank,blank,SHANTUNG ST,山東街,18,blank,KMK,KML43sARP / KML43sDRP /,|KWONG WING BLDG廣榮大廈|Phase |Block ,山東街KWONG WING BLDG廣榮大廈|Phase|Block,山東街KWONG WING BLDG廣榮大廈|Phase|Block|2|F,旺角/大角咀,1971,49,KWONG WING BLDG廣榮大廈,18 SHANTUNG ST,18 山東街,18 SHANTUNG ST|18 山東街,"廣榮大廈,山東街","KWONG WING BLDG,SHANTUNG ST","KWONG WING BLDG,SHANTUNG ST|廣榮大廈,山東街",SHANTUNG STblankKWONG WING BLDG廣榮大廈|Phaseblank|Blockblank|2|Fconsid1.65,2,中,中層,南,沒資料,基本,單位實用四正 交通方便 配套完善
72155,19032500320066,ASP,2019-02-27,RES,blank,1962/06,1.68,0,141,0,11915,blank,blank,5514652,19032500320066,4 OF A & B,2.0,blank,blank,TAI KOK TSUI BLDG,大角咀大廈,blank,blank,OAK ST,橡樹街,63,blank,KMK,KIL10372,|TAI KOK TSUI BLDG大角咀大廈|Phase |Block ,橡樹街TAI KOK TSUI BLDG大角咀大廈|Phase|Block,橡樹街TAI KOK TSUI BLDG大角咀大廈|Phase|Block|2|4 OF A & B,旺角/大角咀,1962,58,TAI KOK TSUI BLDG大角咀大廈,63 OAK ST,63 橡樹街,63 OAK ST|63 橡樹街,"大角咀大廈,橡樹街","TAI KOK TSUI BLDG,OAK ST","TAI KOK TSUI BLDG,OAK ST|大角咀大廈,橡樹街",OAK STblankTAI KOK TSUI BLDG大角咀大廈|Phaseblank|Blockblank|2|4 OF A & Bconsid1.68,2,高,低層,西北,沒資料,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
