,memo_no,nat_instr,instr_date,usage,cp_incl,op_date,consid,gfa,nfa,gpsf,npsf,remark1,remark2,MW_data_code,memo_no.1,unit,floor,block,phase,bldg_name_en,bldg_name_ch,est_name_en,est_name_ch,st_name_en,st_name_ch,st_no_start,st_no_end,d_code,lot_no,bldg_ph_blk,st_bldg_ph_blk,subject_pty,code_chinese,op_year,bldg_age,bldg_name_ench,st_address,st_address_en,st_address_ch,ch_address,en_address,final_address,subject_pty_consid,floor_copy
26293,19011000300073,ASP,2019-01-03,RES,blank,1989/12,3.18,0,407,0,7813,blank,blank,5482578,19011000300073,19,30.0,B,blank,CHOI YUET HSE,彩月樓,CHOI HA EST,彩霞村,CHOI HA RD,彩霞道,18,blank,KNTK,NKIL6348,CHOI HA EST|CHOI YUET HSE彩月樓|Phase |Block B,彩霞道CHOI HA ESTCHOI YUET HSE彩月樓|Phase|BlockB,彩霞道CHOI HA ESTCHOI YUET HSE彩月樓|Phase|BlockB|30|19,牛頭角/九龍灣,1989,31,CHOI YUET HSE彩月樓,18 CHOI HA RD|彩霞道,18 CHOI HA RD,18 彩霞道,"彩月樓,彩霞村,彩霞道","CHOI YUET HSE,CHOI HA EST,CHOI HA RD","CHOI YUET HSE,CHOI HA EST,CHOI HA RD|彩月樓,彩霞村,彩霞道",CHOI HA RDCHOI HA ESTCHOI YUET HSE彩月樓|Phaseblank|BlockB|30|19consid3.18,30
26296,19011001330066,ASP,2019-01-04,RES,blank,1981/10,7.0,670,587,10448,11925,blank,blank,5482810,19011001330066,1,2.0,N,blank,blank,blank,TELFORD GDNS,德福花園,WAI YIP ST,偉業街,33,blank,KNTK,NKIL5744,TELFORD GDNS||Phase |Block N,偉業街TELFORD GDNS|Phase|BlockN,偉業街TELFORD GDNS|Phase|BlockN|2|1,牛頭角/九龍灣,1981,39,blankblank,33 WAI YIP ST|偉業街,33 WAI YIP ST,33 偉業街,"德福花園N座,偉業街","TELFORD GDNS(BLOCK N),WAI YIP ST","TELFORD GDNS(Block N),WAI YIP ST|德福花園N座,偉業街",WAI YIP STTELFORD GDNSblankblank|Phaseblank|BlockN|2|1consid7.0,2
26300,19011400380106,ASP,2019-01-08,RES,blank,1980/06,5.88,777,656,7568,8963,blank,blank,5484018,19011400380106,5,11.0,C,blank,blank,blank,SHUN CHI COURT,順緻苑,SHUN CHI ST,順緻街,4,blank,KNTK,NKIL5761RP,SHUN CHI COURT||Phase |Block C,順緻街SHUN CHI COURT|Phase|BlockC,順緻街SHUN CHI COURT|Phase|BlockC|11|5,牛頭角/九龍灣,1980,40,blankblank,4 SHUN CHI ST|順緻街,4 SHUN CHI ST,4 順緻街,"順緻苑C座,順緻街","SHUN CHI COURT(BLOCK C),SHUN CHI ST","SHUN CHI COURT(Block C),SHUN CHI ST|順緻苑C座,順緻街",SHUN CHI STSHUN CHI COURTblankblank|Phaseblank|BlockC|11|5consid5.88,11
26302,19011402100099,ASP,2019-01-04,RES,blank,1985/04,5.1,470,407,10851,12531,blank,blank,5484468,19011402100099,C,31.0,12,blank,blank,blank,RICHLAND GDNS,麗晶花園,WANG KWONG RD,宏光道,80,blank,KNTK,NKIL5928,RICHLAND GDNS||Phase |Block 12,宏光道RICHLAND GDNS|Phase|Block12,宏光道RICHLAND GDNS|Phase|Block12|31|C,牛頭角/九龍灣,1985,35,blankblank,80 WANG KWONG RD|宏光道,80 WANG KWONG RD,80 宏光道,"麗晶花園12座,宏光道","RICHLAND GDNS(BLOCK 12),WANG KWONG RD","RICHLAND GDNS(Block 12),WANG KWONG RD|麗晶花園12座,宏光道",WANG KWONG RDRICHLAND GDNSblankblank|Phaseblank|Block12|31|Cconsid5.1,31
26308,19011600280018,ASP,2019-01-11,RES,blank,1981/06,5.42,462,370,11732,14649,blank,blank,5485306,19011600280018,6,9.0,G,1,blank,blank,AMOY GDNS,淘大花園,NGAU TAU KOK RD,牛頭角道,77,blank,KNTK,NKIL53sDss1 /,AMOY GDNS||Phase 1|Block G,牛頭角道AMOY GDNS|Phase1|BlockG,牛頭角道AMOY GDNS|Phase1|BlockG|9|6,牛頭角/九龍灣,1981,39,blankblank,77 NGAU TAU KOK RD|牛頭角道,77 NGAU TAU KOK RD,77 牛頭角道,"淘大花園G座,牛頭角道","AMOY GDNS(BLOCK G),NGAU TAU KOK RD","AMOY GDNS(Block G),NGAU TAU KOK RD|淘大花園G座,牛頭角道",NGAU TAU KOK RDAMOY GDNSblankblank|Phase1|BlockG|9|6consid5.42,9
26309,19011600350024,ASP,2019-01-04,RES,blank,1985/04,4.8,470,407,10213,11794,blank,blank,5485324,19011600350024,C,2.0,4,blank,blank,blank,RICHLAND GDNS,麗晶花園,WANG KWONG RD,宏光道,80,blank,KNTK,NKIL5928,RICHLAND GDNS||Phase |Block 4,宏光道RICHLAND GDNS|Phase|Block4,宏光道RICHLAND GDNS|Phase|Block4|2|C,牛頭角/九龍灣,1985,35,blankblank,80 WANG KWONG RD|宏光道,80 WANG KWONG RD,80 宏光道,"麗晶花園4座,宏光道","RICHLAND GDNS(BLOCK 4),WANG KWONG RD","RICHLAND GDNS(Block 4),WANG KWONG RD|麗晶花園4座,宏光道",WANG KWONG RDRICHLAND GDNSblankblank|Phaseblank|Block4|2|Cconsid4.8,2
26311,19011600540289,ASP,2019-01-11,RES,blank,1980/08,7.237999999999999,603,537,12003,13479,blank,blank,5485380,19011600540289,2,2.0,F,blank,blank,blank,TELFORD GDNS,德福花園,WAI YIP ST,偉業街,33,blank,KNTK,NKIL5744,TELFORD GDNS||Phase |Block F,偉業街TELFORD GDNS|Phase|BlockF,偉業街TELFORD GDNS|Phase|BlockF|2|2,牛頭角/九龍灣,1980,40,blankblank,33 WAI YIP ST|偉業街,33 WAI YIP ST,33 偉業街,"德福花園F座,偉業街","TELFORD GDNS(BLOCK F),WAI YIP ST","TELFORD GDNS(Block F),WAI YIP ST|德福花園F座,偉業街",WAI YIP STTELFORD GDNSblankblank|Phaseblank|BlockF|2|2consid7.237999999999999,2
26313,19011601260069,ASP,2019-01-03,RES,blank,1985/03,5.25,443,320,11851,16406,blank,BW:22 SF (GI/NE) / ,5485550,19011601260069,3,22.0,L,3,blank,blank,AMOY GDNS,淘大花園,NGAU TAU KOK RD,牛頭角道,77,blank,KNTK,NKIL53sDss2RP /,AMOY GDNS||Phase 3|Block L,牛頭角道AMOY GDNS|Phase3|BlockL,牛頭角道AMOY GDNS|Phase3|BlockL|22|3,牛頭角/九龍灣,1985,35,blankblank,77 NGAU TAU KOK RD|牛頭角道,77 NGAU TAU KOK RD,77 牛頭角道,"淘大花園L座,牛頭角道","AMOY GDNS(BLOCK L),NGAU TAU KOK RD","AMOY GDNS(Block L),NGAU TAU KOK RD|淘大花園L座,牛頭角道",NGAU TAU KOK RDAMOY GDNSblankblank|Phase3|BlockL|22|3consid5.25,22
26316,19011700540197,ASP,2019-01-08,RES,blank,1980/08,7.3820000000000014,603,537,12242,13747,blank,blank,5486113,19011700540197,2,6.0,A,blank,blank,blank,TELFORD GDNS,德福花園,WAI YIP ST,偉業街,33,blank,KNTK,NKIL5744,TELFORD GDNS||Phase |Block A,偉業街TELFORD GDNS|Phase|BlockA,偉業街TELFORD GDNS|Phase|BlockA|6|2,牛頭角/九龍灣,1980,40,blankblank,33 WAI YIP ST|偉業街,33 WAI YIP ST,33 偉業街,"德福花園A座,偉業街","TELFORD GDNS(BLOCK A),WAI YIP ST","TELFORD GDNS(Block A),WAI YIP ST|德福花園A座,偉業街",WAI YIP STTELFORD GDNSblankblank|Phaseblank|BlockA|6|2consid7.3820000000000014,6
26318,19011701350079,ASP,2019-01-08,RES,blank,1981/06,5.8,462,370,12554,15676,blank,blank,5486272,19011701350079,5,25.0,D,1,blank,blank,AMOY GDNS,淘大花園,NGAU TAU KOK RD,牛頭角道,77,blank,KNTK,NKIL53sDss1 /,AMOY GDNS||Phase 1|Block D,牛頭角道AMOY GDNS|Phase1|BlockD,牛頭角道AMOY GDNS|Phase1|BlockD|25|5,牛頭角/九龍灣,1981,39,blankblank,77 NGAU TAU KOK RD|牛頭角道,77 NGAU TAU KOK RD,77 牛頭角道,"淘大花園D座,牛頭角道","AMOY GDNS(BLOCK D),NGAU TAU KOK RD","AMOY GDNS(Block D),NGAU TAU KOK RD|淘大花園D座,牛頭角道",NGAU TAU KOK RDAMOY GDNSblankblank|Phase1|BlockD|25|5consid5.8,25
